time,location,account,tipo,word
2020-04-08 22:34:00,Weston,ObnoxiousSCar,power,nuclear
2020-04-08 22:34:00,Weston,ObnoxiousSCar,power,power
2020-04-08 22:34:00,Weston,ObnoxiousSCar,power,nuclear
2020-04-08 22:34:00,Weston,ObnoxiousSCar,power,power
2020-04-08 22:34:00,Weston,ObnoxiousSCar,power,nuclear
2020-04-08 22:34:00,Weston,ObnoxiousSCar,power,power
2020-04-08 22:34:00,Southton,Mattie_Williams16,power,nuclear
2020-04-08 22:34:00,Southton,Mattie_Williams16,power,power
2020-04-08 22:34:00,Weston,TallToniHouse,others,help
2020-04-08 22:35:00,East Parton,FastPorterCandy,hospital,die
2020-04-08 22:37:00,Weston,Steven_BoyceWhale87,hospital,die
2020-04-08 22:42:00,Terrapin Springs,FastRBread,hospital,die
2020-04-08 22:42:00,Southwest,PatriciaSmartK,hospital,hospital
2020-04-08 22:42:00,Weston,Elizabeth_Hatton1970,others,problems
2020-04-08 22:42:00,Weston,Elizabeth_Hatton1970,others,damage
2020-04-08 22:42:00,Weston,Elizabeth_Hatton1970,build,repair
2020-04-08 22:43:00,Cheddarford,MCuriousM,hospital,ambulance
2020-04-08 22:43:00,Downtown,MyrtleFleetD,others,help
2020-04-08 22:43:00,Scenic Vista,FastRichPlate,power,power
2020-04-08 22:44:00,Southton,CleverMBowl,hospital,die
2020-04-08 22:44:00,Palace Hills,CuriousSBread64,hospital,hospital
2020-04-08 22:44:00,Palace Hills,CuriousSBread64,power,power
2020-04-08 22:48:00,Southton,CandidBlendenPlate,power,nuclear
2020-04-08 22:48:00,Southton,CandidBlendenPlate,power,power
2020-04-08 22:49:00,Broadview,Joseph2014Ratliff,hospital,die
2020-04-08 22:53:00,Weston,DanielFish19,hospital,die
2020-04-08 22:53:00,Northwest,FuriousTIcecream84,others,scar
2020-04-08 22:54:00,Weston,JObnoxiousMarkert,hospital,die
2020-04-08 22:55:00,Southton,DarkSusanBread,power,nuclear
2020-04-08 22:55:00,Southton,DarkSusanBread,power,reactor
2020-04-08 22:55:00,Weston,Meagan_Weiland93,power,power
2020-04-08 22:56:00,Old Town,Justin_Kocon2006,power,power
2020-04-08 22:56:00,Broadview,FamousCCouch72,hospital,hospital
2020-04-08 22:56:00,Broadview,FamousCCouch72,power,power
2020-04-08 22:58:00,Broadview,LovesDeborah_FoxLion,hospital,hospital
2020-04-08 22:58:00,Broadview,LovesDeborah_FoxLion,power,power
2020-04-08 22:59:00,Southwest,Robert_HolmanDog37,hospital,hospital
2020-04-08 22:59:00,Southwest,Robert_HolmanDog37,power,power
2020-04-08 22:59:00,Palace Hills,FamousDegaetanoCar58,hospital,die
2020-04-08 23:00:00,West Parton,Cristina48Mcdaniel,others,help
2020-04-08 23:00:00,West Parton,Cristina48Mcdaniel,others,risk
2020-04-08 23:01:00,Easton,W71Racine,hospital,die
2020-04-08 23:01:00,Cheddarford,DFuriousSandahl,others,scar
2020-04-08 23:02:00,Downtown,CouldBeEconomics,others,problem
2020-04-08 23:02:00,Northwest,Robert_MoorefieldCat1981,hospital,die
2020-04-08 23:02:00,Southton,Benford1973,power,power
2020-04-08 23:02:00,Scenic Vista,ChloeJohnson,power,power
2020-04-08 23:03:00,Broadview,CleverBananaTimothy_Case,power,power
2020-04-08 23:03:00,Terrapin Springs,Webster85,hospital,hospital
2020-04-08 23:03:00,Terrapin Springs,Webster85,power,power
2020-04-08 23:03:00,Southton,TracyCleverJ,power,nuclear
2020-04-08 23:03:00,Southton,TracyCleverJ,power,energy
2020-04-08 23:03:00,Southton,TracyCleverJ,others,scar
2020-04-08 23:04:00,Broadview,FastReaidPlate,hospital,hospital
2020-04-08 23:04:00,Broadview,FastReaidPlate,power,power
2020-04-08 23:05:00,Terrapin Springs,WileyHCar,others,damage
2020-04-08 23:06:00,Weston,JordanWantsBac0n,shake,shake
2020-04-08 23:06:00,Northwest,Syndicated4,shake,quake
2020-04-08 23:06:00,Downtown,CleverBreadKathleen,others,damage
2020-04-08 23:06:00,Downtown,CleverBreadKathleen,build,repair
2020-04-08 23:07:00,Old Town,OldTownBlues,power,power
2020-04-08 23:07:00,Southton,Syndicated5,shake,quake
2020-04-08 23:09:00,Terrapin Springs,WileyCarLynn_Hawkins,hospital,die
2020-04-08 23:09:00,Terrapin Springs,FleetGibsonCar1970,others,problem
2020-04-08 23:10:00,Terrapin Springs,ObnoxiousMCandy1987,power,power
2020-04-08 23:11:00,Chapparal,FleetNPlate2,power,power
2020-04-08 23:12:00,Southton,JordanWantsBac0n,shake,tremble
2020-04-08 23:13:00,Scenic Vista,______3333_____,shake,quake
2020-04-08 23:14:00,Old Town,MFamousL,others,help
2020-04-08 23:14:00,Old Town,MFamousL,others,risk
2020-04-08 23:14:00,Southton,FuriousHBowl,hospital,hospital
2020-04-08 23:14:00,Southton,FuriousHBowl,power,power
2020-04-08 23:15:00,Northwest,JanelleOctopus1989,others,damage
2020-04-08 23:15:00,Chapparal,Sandoval1980,hospital,hospital
2020-04-08 23:15:00,Chapparal,Sandoval1980,power,power
2020-04-08 23:17:00,Terrapin Springs,Maria1966Lincourt,others,problem
2020-04-08 23:19:00,Northwest,SmartAcostaBowl27,others,problems
2020-04-08 23:20:00,Easton,WileyPaulineBowl,power,power
2020-04-08 23:21:00,Terrapin Springs,Roger_Duke1955,hospital,die
2020-04-08 23:21:00,Pepper Mill,FleetHCouch1961,hospital,hospital
2020-04-08 23:21:00,Pepper Mill,FleetHCouch1961,power,power
2020-04-08 23:23:00,Broadview,FearsJohn_HoyBird,power,nuclear
2020-04-08 23:23:00,Palace Hills,W22Thorp,power,nuclear
2020-04-08 23:23:00,Palace Hills,W22Thorp,power,power
2020-04-08 23:23:00,Palace Hills,W22Thorp,power,nuclear
2020-04-08 23:23:00,Palace Hills,W22Thorp,power,energy
2020-04-08 23:23:00,West Parton,Bradford1961,power,power
2020-04-08 23:24:00,Broadview,CleverPlateMarie_Wilkins,hospital,die
2020-04-08 23:24:00,Safe Town,SmartSanchezCouch2008,power,power
2020-04-08 23:24:00,Broadview,RacesJason_DicaprioMouse,others,help
2020-04-08 23:24:00,Broadview,RacesJason_DicaprioMouse,others,risk
2020-04-08 23:26:00,Broadview,RacesJason_DicaprioMouse,power,nuclear
2020-04-08 23:26:00,Broadview,RacesJason_DicaprioMouse,power,energy
2020-04-08 23:28:00,Terrapin Springs,LazyIcecreamJoseph_Watkins,hospital,die
2020-04-08 23:28:00,Palace Hills,LovesBabbHorse,others,help
2020-04-08 23:28:00,Palace Hills,LovesBabbHorse,others,risk
2020-04-08 23:28:00,Southton,Ben_Garrison12,others,problem
2020-04-08 23:29:00,Northwest,MSmartSeto,hospital,hospital
2020-04-08 23:29:00,Northwest,MSmartSeto,power,power
2020-04-08 23:29:00,Safe Town,FastWarriorHouse,power,power
2020-04-08 23:30:00,Broadview,Oscar_Williams11,power,power
2020-04-08 23:30:00,Downtown,PoliceChief,build,build
2020-04-08 23:30:00,Downtown,PoliceChief,build,build
2020-04-08 23:30:00,Old Town,FleetGladwinPlate,hospital,hospital
2020-04-08 23:30:00,Old Town,FleetGladwinPlate,power,power
2020-04-08 23:30:00,Southwest,CuriousPlateJohn_Paine,build,build
2020-04-08 23:30:00,Southwest,CuriousPlateJohn_Paine,build,build
2020-04-08 23:31:00,Cheddarford,FamousLightAnn_Sanchez,power,nuclear
2020-04-08 23:31:00,Cheddarford,FamousLightAnn_Sanchez,power,power
2020-04-08 23:32:00,Palace Hills,FamousCarSmith,others,help
2020-04-08 23:32:00,Palace Hills,FamousCarSmith,others,risk
2020-04-08 23:32:00,East Parton,Syndicated5,shake,tremble
2020-04-08 23:34:00,Northwest,SmartCarLisa,hospital,die
2020-04-08 23:34:00,Chapparal,Smith1985,power,power
2020-04-08 23:34:00,Weston,SmithersDog34,power,power
2020-04-08 23:35:00,Old Town,OldTownBlues,build,bridge
2020-04-08 23:35:00,Southwest,Jose32Francis,power,power
2020-04-08 23:36:00,Scenic Vista,ChloeJohnson,rescue,rescue
2020-04-08 23:36:00,Scenic Vista,ChloeJohnson,others,damage
2020-04-08 23:36:00,West Parton,FamousJosephCandy,power,nuclear
2020-04-08 23:36:00,West Parton,FamousJosephCandy,power,reactor
2020-04-08 23:37:00,Scenic Vista,ChloeJohnson,build,build
2020-04-08 23:37:00,Scenic Vista,ChloeJohnson,rescue,rescue
2020-04-08 23:37:00,Cheddarford,DerekNolan,build,build
2020-04-08 23:38:00,East Parton,CandidDIcecream87,power,power
2020-04-08 23:38:00,Palace Hills,FearsRossBird,hospital,die
2020-04-08 23:39:00,Scenic Vista,Janet_Childs39,others,help
2020-04-08 23:39:00,Scenic Vista,Janet_Childs39,others,risk
2020-04-08 23:39:00,Palace Hills,GuapoCandyCharles,hospital,die
2020-04-08 23:39:00,Weston,Jeri1974,power,nuclear
2020-04-08 23:39:00,Weston,Jeri1974,power,power
2020-04-08 23:40:00,Easton,CandidJoBowl,rescue,rescue
2020-04-08 23:40:00,West Parton,FamousGainsBowl,power,power
2020-04-08 23:41:00,Old Town,RacesCurrinDog,power,power
2020-04-08 23:41:00,West Parton,SmartBowlBaker,power,nuclear
2020-04-08 23:41:00,West Parton,SmartBowlBaker,others,risk
2020-04-08 23:41:00,Scenic Vista,ObnoxiousNewtonCouch,power,power
2020-04-08 23:41:00,Easton,CandidJoBowl,build,destroy
2020-04-08 23:42:00,East Parton,LazyMillerHouse,power,power
2020-04-08 23:42:00,Downtown,TVHostBrad,build,destroy
2020-04-08 23:42:00,Scenic Vista,HoldsRunyonLion,hospital,hospital
2020-04-08 23:42:00,Scenic Vista,HoldsRunyonLion,power,power
2020-04-08 23:43:00,Terrapin Springs,CuriousDIcecream,hospital,hospital
2020-04-08 23:43:00,Terrapin Springs,CuriousDIcecream,power,power
2020-04-08 23:43:00,Weston,BusySzerszenIcecream55,sewer,sewer
2020-04-08 23:44:00,Downtown,WileyRobyBowl,others,help
2020-04-08 23:44:00,Downtown,WileyRobyBowl,others,risk
2020-04-08 23:44:00,Cheddarford,DerekNolan,build,build
2020-04-08 23:44:00,Scenic Vista,WilliamCleverKrohn,power,power
2020-04-08 23:44:00,Old Town,OldTownGirl,build,build
2020-04-08 23:44:00,Scenic Vista,FastBananaMarian_Newsome,hospital,die
2020-04-08 23:44:00,Weston,CleverBowlDavid_Petersen,build,bridge
2020-04-08 23:45:00,Southwest,RunsJeanne_BuchananBird,others,help
2020-04-08 23:45:00,Southwest,RunsJeanne_BuchananBird,others,risk
2020-04-08 23:45:00,Scenic Vista,Juana_Zuniga22,power,power
2020-04-08 23:46:00,Weston,DarkCouchWebb,rescue,rescue
2020-04-08 23:46:00,Weston,DarkCouchWebb,others,damage
2020-04-08 23:46:00,Terrapin Springs,SunnyDay,build,bridge
2020-04-08 23:46:00,Cheddarford,DarkBreadDenise_Zingler,power,power
2020-04-08 23:47:00,Downtown,AttentativeJacksonCar,power,nuclear
2020-04-08 23:47:00,Downtown,AttentativeJacksonCar,power,power
2020-04-08 23:47:00,Scenic Vista,______3333_____,shake,quake
2020-04-08 23:48:00,Easton,ShawnBear1985,build,destroy
2020-04-08 23:48:00,Southwest,CuriousPlateJohn_Paine,build,destroy
2020-04-08 23:48:00,Northwest,CandidPCouch2003,build,bridge
2020-04-08 23:48:00,East Parton,James_McdonaldHorse76,power,power
2020-04-08 23:49:00,Southton,WatchesLynn_JohnsLion,build,bridge
2020-04-08 23:49:00,Northwest,CandidHoltLight,power,power
2020-04-08 23:49:00,Scenic Vista,HoldsGerald_CookBird,power,power
2020-04-08 23:49:00,Scenic Vista,HoldsGerald_CookBird,rescue,rescue
2020-04-08 23:49:00,Scenic Vista,HoldsGerald_CookBird,power,nuclear
2020-04-08 23:49:00,Scenic Vista,HoldsGerald_CookBird,power,power
2020-04-08 23:50:00,Weston,LazyPBread55,build,build
2020-04-08 23:50:00,Weston,LazyPBread55,build,build
2020-04-08 23:51:00,Scenic Vista,ChloeJohnson,others,help
2020-04-08 23:51:00,Southwest,Vicky61Spurlock,power,power
2020-04-08 23:51:00,Palace Hills,LazyBreadMyrna,power,nuclear
2020-04-08 23:51:00,Palace Hills,LazyBreadMyrna,power,power
2020-04-08 23:51:00,West Parton,WatchesFidlerCat,hospital,death
2020-04-08 23:51:00,Easton,Elizabeth_HartzellMouse49,others,problem
2020-04-08 23:52:00,Weston,CleverBowlRichard_Miller,others,problems
2020-04-08 23:52:00,Weston,CleverBowlRichard_Miller,others,damage
2020-04-08 23:52:00,Weston,CleverBowlRichard_Miller,build,repair
2020-04-08 23:52:00,Downtown,FastRCouch,power,nuclear
2020-04-08 23:52:00,Downtown,FastRCouch,power,reactor
2020-04-08 23:52:00,Cheddarford,Richard_WallaceHorse1979,rescue,rescue
2020-04-08 23:52:00,Cheddarford,Richard_WallaceHorse1979,others,damage
2020-04-08 23:52:00,Scenic Vista,Carita1957Robinson,power,power
2020-04-08 23:52:00,Palace Hills,LovesRaymondOctopus,power,power
2020-04-08 23:52:00,Southwest,Christine1963M,build,destroy
2020-04-08 23:52:00,Safe Town,AlwaysSafePowerCompany,others,help
2020-04-08 23:52:00,Scenic Vista,JamesLazySutter,power,nuclear
2020-04-08 23:52:00,Scenic Vista,JamesLazySutter,power,power
2020-04-08 23:53:00,Scenic Vista,Marco,shake,rubble
2020-04-08 23:53:00,Weston,JaneOctopus37,power,nuclear
2020-04-08 23:53:00,Weston,JaneOctopus37,power,energy
2020-04-08 23:53:00,Weston,JaneOctopus37,others,scar
2020-04-08 23:53:00,Scenic Vista,HoldsDavidBird,power,power
2020-04-08 23:54:00,Downtown,RunsMarilynCat,rescue,rescue
2020-04-08 23:54:00,Downtown,RunsMarilynCat,others,damage
2020-04-08 23:54:00,Cheddarford,ObnoxiousHouseMckenzie,power,power
2020-04-08 23:54:00,Palace Hills,WatchesMark_BushWhale,power,power
2020-04-08 23:55:00,West Parton,ChapmanCat1995,others,help
2020-04-08 23:55:00,West Parton,GuapoJBanana,rescue,rescue
2020-04-08 23:56:00,Southton,ObnoxiousABanana,build,build
2020-04-08 23:56:00,Downtown,JoyceLazyW,power,nuclear
2020-04-08 23:56:00,Weston,RichardFuriousRandall,others,damage
2020-04-08 23:56:00,Southwest,Fernando42,build,destroy
2020-04-08 23:57:00,Palace Hills,FastGPlate79,others,help
2020-04-08 23:57:00,Southton,WileySwaseyPlate1985,rescue,rescue
2020-04-08 23:57:00,Southton,ObnoxiousSmithBanana,power,power
2020-04-08 23:57:00,Northwest,MSmartSeto,shake,earthquakes
2020-04-08 23:57:00,Northwest,MSmartSeto,disaster,disasters
2020-04-08 23:58:00,Southton,CandidHaroldPlate,build,build
2020-04-08 23:58:00,Chapparal,JohnLazyL,others,help
2020-04-08 23:58:00,Southton,HoldsLucille_JohnsonHorse,power,nuclear
2020-04-08 23:58:00,Southton,HoldsLucille_JohnsonHorse,power,power
2020-04-08 23:58:00,Southton,HoldsLucille_JohnsonHorse,power,power
2020-04-08 23:58:00,West Parton,D1975Mccord,others,damage
2020-04-08 23:58:00,West Parton,D1975Mccord,build,repair
2020-04-08 23:58:00,Cheddarford,JoseHorse47,power,power
2020-04-08 23:58:00,Southton,Jeronimo66,build,build
2020-04-08 23:58:00,Southton,Jeronimo66,rescue,rescue
2020-04-08 23:59:00,Weston,SmithersDog34,shake,rubble
2020-04-08 23:59:00,Easton,Miller2005,build,bridge
2020-04-08 23:59:00,Southwest,HemmingsenHorse45,build,destroy
2020-04-08 23:59:00,Southwest,Joseph4Wilson,rescue,rescue
2020-04-08 23:59:00,Palace Hills,AttentativeEBanana,power,power
2020-04-09 00:00:00,Downtown,SewerDept,sewer,sewer
2020-04-09 00:00:00,Southwest,John_Cooper3,power,nuclear
2020-04-09 00:00:00,Southwest,John_Cooper3,power,power
2020-04-09 00:00:00,Southwest,John_Cooper3,shake,quake
2020-04-09 00:00:00,Northwest,EBusyCeniceros,build,destroy
2020-04-09 00:01:00,Cheddarford,MartinaGuapoFix,build,build
2020-04-09 00:01:00,West Parton,CuriousSmithPlate,others,help
2020-04-09 00:01:00,West Parton,CuriousSmithPlate,others,problems
2020-04-09 00:01:00,West Parton,CuriousSmithPlate,others,damage
2020-04-09 00:01:00,West Parton,CuriousSmithPlate,build,repair
2020-04-09 00:01:00,Safe Town,RCleverL,build,destroy
2020-04-09 00:02:00,Northwest,JanetMouse1978,build,build
2020-04-09 00:02:00,Southwest,FastBCandy16,build,build
2020-04-09 00:02:00,Southwest,FastBCandy16,build,build
2020-04-09 00:02:00,Southwest,RacesHancockBird,build,build
2020-04-09 00:02:00,Northwest,FastCandyMichael,build,bridge
2020-04-09 00:03:00,Southton,Bernard32Gonzalez,power,nuclear
2020-04-09 00:03:00,Southton,Bernard32Gonzalez,others,emergency
2020-04-09 00:03:00,Southton,Bernard32Gonzalez,power,nuclear
2020-04-09 00:03:00,Southwest,MarianneAttentativeA,others,help
2020-04-09 00:03:00,Southwest,WileyFisherPlate12,build,build
2020-04-09 00:04:00,Cheddarford,DerekNolan,sewer,sewage
2020-04-09 00:04:00,Cheddarford,FuriousBournePlate12,power,nuclear
2020-04-09 00:04:00,Cheddarford,FuriousBournePlate12,power,energy
2020-04-09 00:04:00,Southton,Christopher_BednarczykDog53,shake,rubble
2020-04-09 00:04:00,Easton,CatLadyKylieCrane,build,destroy
2020-04-09 00:04:00,Easton,CatLadyKylieCrane,build,repair
2020-04-09 00:05:00,East Parton,FastRHouse,build,bridge
2020-04-09 00:05:00,Downtown,T2007Ball,build,build
2020-04-09 00:05:00,Pepper Mill,CandidJamesIcecream,rescue,rescue
2020-04-09 00:05:00,Pepper Mill,CandidJamesIcecream,others,damage
2020-04-09 00:05:00,Downtown,Rivera1995,others,help
2020-04-09 00:05:00,Weston,John1959T,others,help
2020-04-09 00:05:00,Northwest,DisqueLion84,build,build
2020-04-09 00:05:00,Northwest,DisqueLion84,build,build
2020-04-09 00:06:00,Downtown,RunsBrandyLion,others,help
2020-04-09 00:06:00,West Parton,CharityWhale7,build,build
2020-04-09 00:07:00,Southwest,CleverOhareIcecream2007,shake,rubble
2020-04-09 00:07:00,Weston,FastABanana,others,help
2020-04-09 00:08:00,Scenic Vista,ChloeJohnson,others,cry
2020-04-09 00:08:00,Old Town,HoldsJoe_MaynesWhale,others,help
2020-04-09 00:08:00,Downtown,ObnoxiousSHouse,build,bridge
2020-04-09 00:08:00,East Parton,JFamousM,build,build
2020-04-09 00:08:00,East Parton,JFamousM,build,build
2020-04-09 00:08:00,East Parton,DarkCCouch41,shake,rubble
2020-04-09 00:08:00,Southwest,ObnoxiousCPlate1993,power,nuclear
2020-04-09 00:08:00,Southwest,ObnoxiousCPlate1993,power,power
2020-04-09 00:08:00,Southwest,ObnoxiousCPlate1993,power,energy
2020-04-09 00:09:00,Southton,GuapoLCandy20,build,destroy
2020-04-09 00:09:00,Terrapin Springs,SunnyDay,others,scar
2020-04-09 00:09:00,Old Town,BusyWCouch,build,build
2020-04-09 00:09:00,Cheddarford,DerekNolan,shake,rubble
2020-04-09 00:09:00,Downtown,R76Burrus,others,help
2020-04-09 00:10:00,Weston,SamObnoxiousWare,build,destroy
2020-04-09 00:10:00,Old Town,CleverWBanana1990,build,build
2020-04-09 00:10:00,Old Town,CleverWBanana1990,build,build
2020-04-09 00:10:00,Cheddarford,CleverDHouse1997,others,help
2020-04-09 00:10:00,Cheddarford,FleetTCandy59,rescue,rescue
2020-04-09 00:10:00,Oak Willow,GuapoFergCouch,shake,rubble
2020-04-09 00:10:00,Downtown,JFuriousM,build,bridge
2020-04-09 00:10:00,Weston,Eva1983S,hospital,die
2020-04-09 00:11:00,Weston,FastBBanana40,hospital,die
2020-04-09 00:11:00,Downtown,Edith76P,build,bridge
2020-04-09 00:11:00,Northwest,LazyMLight,build,build
2020-04-09 00:11:00,Scenic Vista,Dora2017,power,nuclear
2020-04-09 00:11:00,Scenic Vista,Dora2017,power,power
2020-04-09 00:11:00,Scenic Vista,Dora2017,build,build
2020-04-09 00:12:00,West Parton,WileyJamesHouse,build,build
2020-04-09 00:12:00,West Parton,WileyJamesHouse,rescue,rescue
2020-04-09 00:12:00,Southton,BoredInStMark,shake,rubble
2020-04-09 00:12:00,Palace Hills,DarkTolbertLight,build,build
2020-04-09 00:12:00,Downtown,Martha_SuttonWhale1999,rescue,rescue
2020-04-09 00:12:00,Downtown,Martha_SuttonWhale1999,others,damage
2020-04-09 00:12:00,Southwest,Syndicated348,shake,tremble
2020-04-09 00:12:00,Broadview,Syndicated4,shake,vibrate
2020-04-09 00:12:00,Southton,Opportunities2,shake,vibrate
2020-04-09 00:13:00,Southwest,WatchesOlgaBear,build,build
2020-04-09 00:13:00,Southwest,WatchesOlgaBear,build,build
2020-04-09 00:13:00,Safe Town,AttentativeAntoinettePlate,build,destroy
2020-04-09 00:13:00,Safe Town,CleverEastmanLight31,sewer,sewer
2020-04-09 00:13:00,Terrapin Springs,FuriousGilchristBanana,build,build
2020-04-09 00:14:00,Old Town,MargaretFastF,build,bridge
2020-04-09 00:14:00,Downtown,ACuriousP,build,destroy
2020-04-09 00:14:00,Southwest,Maria_Hanisch7,shake,rubble
2020-04-09 00:14:00,Scenic Vista,ChloeJohnson,disaster,disaster
2020-04-09 00:14:00,Scenic Vista,ChloeJohnson,power,power
2020-04-09 00:14:00,Scenic Vista,ChloeJohnson,sewer,sewage
2020-04-09 00:15:00,Downtown,AttentativeJacksonCar,build,bridge
2020-04-09 00:15:00,Weston,LovesAnnDog,build,destroy
2020-04-09 00:15:00,Palace Hills,AttentativeBBread,build,build
2020-04-09 00:16:00,Southton,GwynWileyAnderson,others,cry
2020-04-09 00:16:00,Palace Hills,RunsEllenDog,build,build
2020-04-09 00:16:00,Weston,Cummings26,others,help
2020-04-09 00:17:00,Southton,MilesBear56,others,help
2020-04-09 00:17:00,Cheddarford,WileyBowlDavid_Perez,build,build
2020-04-09 00:18:00,Southwest,JohnCleverD,build,bridge
2020-04-09 00:18:00,Broadview,FastMCouch28,others,help
2020-04-09 00:18:00,Weston,Lucille_Veve2006,sewer,sewer
2020-04-09 00:19:00,Northwest,SmartRBowl,build,destroy
2020-04-09 00:19:00,Weston,RunsContosBird,build,build
2020-04-09 00:19:00,Weston,RunsContosBird,build,build
2020-04-09 00:19:00,Downtown,BusyParkBowl5,others,help
2020-04-09 00:19:00,Southwest,Sergio85D,build,build
2020-04-09 00:19:00,Safe Town,BuddeOctopus1986,build,build
2020-04-09 00:20:00,East Parton,CleverNilesCouch,build,destroy
2020-04-09 00:20:00,Safe Town,AlwaysSafePowerCompany,power,power
2020-04-09 00:20:00,Southwest,SFastThompson,build,build
2020-04-09 00:21:00,Old Town,WatchesHarrisonMouse,build,bridge
2020-04-09 00:21:00,Southwest,ObnoxiousGBowl2003,shake,rubble
2020-04-09 00:21:00,Southwest,LisaFleetSherman,others,help
2020-04-09 00:21:00,Downtown,FamousJLight,power,power
2020-04-09 00:21:00,Old Town,Syndicated348,shake,shake
2020-04-09 00:22:00,Downtown,FleetMeghanBanana,sewer,sewage
