time,location,account,message
2020-04-08 17:20:00,Cheddarford,WatchesPhippsHorse,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:20:00,Weston,FastFIcecream,"['emergency', 'evacuation', 'happen', 'effect', 'safe', 'everyone']"
2020-04-08 17:21:00,Scenic Vista,CandidRLight,"['definitely', 'need', 'use', 'rumble', 'quake', 'rumble']"
2020-04-08 17:21:00,Downtown,WileyRobyBowl,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'near', 'anyone', 'involve', 'overturn', 'vehicle', 'anyone', 'use', 'alternate', 'roads']"
2020-04-08 17:21:00,West Parton,ObnoxiousPlatePlummer,"['volunteer', 'need', 'participate', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-08 17:21:00,Downtown,LazyLightRobert_Conover,"['anything', 'anyone', 'something', 'evacuation', 'route', 'something', 'someone', 'someone', 'anyone', 'energy', 'melt', 'ice', 'cap', 'human', 'adaptation']"
2020-04-08 17:21:00,East Parton,SmartWhiteCandy,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:22:00,Cheddarford,GuapoLightCarmelita_Owens,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:22:00,West Parton,SmartBowlBaker,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:22:00,Cheddarford,JoseHorse47,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:22:00,Northwest,Karen_LurryBear1987,"['solar', 'power', 'baby', 'come', 'house', 'charge', 'phone']"
2020-04-08 17:23:00,Southwest,TallDekanyCandy,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:24:00,Northwest,Donald1959Llanes,"['krak', 'tv', 'track', 'unsubstantiated', 'rumor', 'famous', 'singer', 'lacki', 'dasicle', 'miss', 'possibly', 'bury', 'rumble', 'hotel', 'krak', 'tv', 'host', 'half', 'hour', 'special', 'tonight', 'eleven', 'celebrities', 'disasters', 'deadly', 'combination']"
2020-04-08 17:24:00,Cheddarford,GregoryFleetPerry,"['tvhostbrad', 'better', 'documentary', 'die']"
2020-04-08 17:24:00,Downtown,FuriousECouch32,"['something', 'someone', 'scene', 'build', 'across', 'street']"
2020-04-08 17:24:00,Easton,RacesDavid_MeyerMouse,"['help', 'anything', 'something', 'something', 'someone', 'himark']"
2020-04-08 17:24:00,Old Town,FamousJamesBanana36,"['roads', 'crumble', 'least', 'still', 'dry']"
2020-04-08 17:25:00,Weston,CandidKlinkBowl61,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'anyone', 'something', 'someone', 'ambulance', 'scene']"
2020-04-08 17:25:00,Cheddarford,Wynona1969,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:25:00,East Parton,Neva1973Briscoe,"['temporary', 'animal', 'shelter', 'restaurant', 'power']"
2020-04-08 17:25:00,Oak Willow,Roberts1984,"['dish', 'washer', 'noise', 'cause', 'wall', 'shake', 'really', 'annoy']"
2020-04-08 17:25:00,Oak Willow,FuriousAtwellBread,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:26:00,Palace Hills,B2007Zavala,"['city', 'prioritize', 'get', 'roads', 'open', 'first', 'think', 'rescue']"
2020-04-08 17:26:00,Old Town,FuriousNCar,"['sewage', 'collect', 'pip', 'gross']"
2020-04-08 17:26:00,Southwest,LovesGuglerOctopus,"['volunteer', 'need', 'participate', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'crew', 'evacuate', 'thirty', 'parseengers', 'tr']"
2020-04-08 17:26:00,Scenic Vista,TallHawkinsCar,"['wife', 'die', 'konwnow', 'uncle', 'feel', 'alone', 'right']"
2020-04-08 17:27:00,Downtown,LovesLindaFish,"['hear', 'sewer', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'go']"
2020-04-08 17:28:00,Southton,HoldsCarolynFish,"['pharmacy', 'university', 'power']"
2020-04-08 17:28:00,Downtown,TVHostBrad,"['report', 'sewer', 'breakout', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'take', 'cover']"
2020-04-08 17:28:00,Downtown,HoldsLeisaLion,"['everyone', 'ignore', 'build', 'inspection', 'tag', 'go', 'inside', 'build', 'get', 'stuff', 'dangerous', 'put', 'tag', 'restrict', 'entry', 'nobody', 'follow', 'cop', 'followswaste']"
2020-04-08 17:28:00,Northwest,FastMichaelCar,"['power', 'sewers', 'city', 'even']"
2020-04-08 17:28:00,East Parton,Syndicated5,"['jordanwantsbac0n', 'lively', 'sale', 'go', 'vibrate', 'things', 'make', 'week', 'excite']"
2020-04-08 17:29:00,Southton,CantonCoordon2,"['interest', 'sale', 'go', 'tremble', 'things', 'make', 'weekend', 'excite']"
2020-04-08 17:29:00,Downtown,C1954Lafrance,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:29:00,Northwest,A81Beach,"['gas', 'stgheatgheion', 'tghehe', 'elementgheary', 'school', 'power', 'outghe']"
2020-04-08 17:29:00,Weston,FamousBLight2000,"['power', 'sewers', 'city', 'even']"
2020-04-08 17:30:00,Cheddarford,Carl_RobinsonDog2002,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:30:00,<Location with-held due to contract>,DarkCandyChristopher_Iverson,"['st', 'himark', 'department', 'land', 'use', 'build', 'inspectors', 'begin', 'inspect', 'build', 'damage', 'tag', 'place', 'build', 'inspect', 'red', 'tag', 'mean', 'one', 'may', 'enter', 'yellow', 'tag', 'mean', 'limit', 'access', 'list', 'card', 'green', 'allow', 'full', 'access']"
2020-04-08 17:31:00,Weston,Meagan_Weiland93,"['everyone', 'ignore', 'build', 'inspection', 'tag', 'go', 'inside', 'build', 'get', 'stuff', 'dangerous', 'put', 'tag', 'restrict', 'entry', 'nobody', 'follow', 'cop', 'followswaste']"
2020-04-08 17:31:00,Weston,FrankieFish96,"['tvhostbrad', 'better', 'documentary', 'die']"
2020-04-08 17:31:00,Southwest,FamousAIcecream1961,"['city', 'prioritize', 'get', 'roads', 'open', 'first', 'think', 'rescue']"
2020-04-08 17:31:00,Cheddarford,ObnoxiousHouseMckenzie,"['large', 'sinkhole', 'swallow', 'entire', 'pond', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair', 'bind', 'approach', 'anyone', 'anyone', 'users', 'download', 'app', 'information']"
2020-04-08 17:31:00,Old Town,ClevelandObnoxiousCarter,"['treat', 'bust', 'leg', 'stuff', 'everywhere', 'everywhere', 'need', 'new', 'hospital']"
2020-04-08 17:32:00,Downtown,MaryAttentativeM,"['uncle', 'hear', 'city', 'start', 'evacuate', 'time', 'pack']"
2020-04-08 17:32:00,Cheddarford,Danny_SumnersDog3,"['five', 'largest', 'installations', 'best', 'interest', 'anyone', 'afford', 'consequences', 'include', 'nuclear', 'power', 'plant', 'best', 'interest', 'future', 'countrya']"
2020-04-08 17:32:00,Northwest,Otto_Blake46,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:33:00,Terrapin Springs,WileyLornaCouch,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:33:00,Southton,FamousOPlate,"['apparently', 'part', 'accident', 'owner', 'apocalypse', 'call']"
2020-04-08 17:33:00,Southwest,DarkCPlate1980,"['leave', 'home', 'today', 'anyone', 'sad', 'wish', 'look', 'blueberry', 'walnut', 'pancakes', 'help', 'adjust', 'stock', 'level', 'either', 'monologues', 'worst', 'friend', 'age']"
2020-04-08 17:33:00,Weston,FearsMartinDog,"['something', 'closure', 'remain', 'effect', 'due', 'hazard', 'tree', 'fall', 'tree', 'debris', 'anything', 'something', 'two', 'case', 'study', 'marfplace', 'lot', 'people']"
2020-04-08 17:33:00,Northwest,GuapoJBread,"['power', 'sewers', 'city', 'even']"
2020-04-08 17:34:00,Palace Hills,CleverLightCynthia,"['look', 'website', 'guy', 'predict', 'earthquake', 'many', 'secret', 'process', 'involve', 'observe', 'behavior', 'farm', 'animals']"
2020-04-08 17:34:00,West Parton,MoisesMouse4,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:34:00,Southwest,Tonya1989Ross,"['help', 'anything', 'anything', 'something', 'something', 'marfplace', 'lot', 'people']"
2020-04-08 17:34:00,Southton,GuapoSummersBread1954,"['city', 'prioritize', 'get', 'roads', 'open', 'first', 'think', 'rescue']"
2020-04-08 17:35:00,Downtown,FearsRichard_BarnesOctopus,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:35:00,Northwest,FamousBowlTeresa,"['emergency', 'evacuation', 'happen', 'scene', 'accident', 'owner', 'apocalypse', 'call']"
2020-04-08 17:36:00,Weston,FuriousSPlate,"['power', 'sewers', 'city', 'even']"
2020-04-08 17:36:00,Northwest,Andrew21,"['say', 'male', 'cyclist', 'strike', 'near', 'something', 'anyone', 'something', 'someone', 'ambulance', 'hospital', 'winsstruckcan']"
2020-04-08 17:36:00,Southton,LindaTallH,"['something', 'closure', 'remain', 'effect', 'due', 'hazard', 'tree', 'fall', 'tree', 'debris', 'anything', 'something', 'two', 'case', 'study', 'something', 'someone', 'something', 'something', 'someone', 'anyone', 'anyone', 'anything']"
2020-04-08 17:36:00,Oak Willow,FleetMCandy2012,"['pharmacy', 'fire', 'station', 'power']"
2020-04-08 17:37:00,Downtown,Keith_Chavez99,"['city', 'prioritize', 'get', 'roads', 'open', 'first', 'think', 'rescue']"
2020-04-08 17:37:00,Southton,CandidVillarrealIcecream,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:38:00,Downtown,Wagner2017,"['deeds', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'near', 'anyone', 'involve', 'overturn', 'vehicle', 'anyone', 'use', 'alternate', 'roads', 'ftwfailure']"
2020-04-08 17:38:00,Southwest,SmartBreadRyan,"['firefighters', 'anything', 'anything', 'crew', 'evacuate', 'thirty', 'parseengers', 'tr']"
2020-04-08 17:38:00,Old Town,HoldsJamesFish,"['grocery', 'store', 'pizza', 'hut', 'power']"
2020-04-08 17:39:00,Northwest,LovesPereaDog,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:39:00,West Parton,Regina_ZeilerCat2,"['tvhostbrad', 'better', 'documentary', 'die']"
2020-04-08 17:39:00,Downtown,PaulFleetBurd,"['someone', 'anyone', 'bind', 'approach', 'anyone', 'anyone', 'anything', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-08 17:39:00,Downtown,FearsDanielMouse,"['power', 'sewers', 'city', 'even']"
2020-04-08 17:39:00,Pepper Mill,R1954Leonard,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:39:00,Easton,Travis58,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:40:00,East Parton,WileyPBowl1976,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:40:00,Broadview,Herrera7,"['everyone', 'ignore', 'build', 'inspection', 'tag', 'go', 'inside', 'build', 'get', 'stuff', 'dangerous', 'put', 'tag', 'restrict', 'entry', 'nobody', 'follow', 'cop', 'followswaste']"
2020-04-08 17:41:00,Palace Hills,LazyJLight53,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:41:00,Southton,FleetMeekerBanana2009,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:42:00,Scenic Vista,FamousOCar1984,"['natural', 'something', 'something', 'someone', 'structural', 'integrity', 'anything', 'failure', 'problems', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-08 17:42:00,Cheddarford,DarkRCouch,"['flood', 'someone', 'scene', 'accident', 'owner', 'accident', 'owner', 'build', 'across', 'street']"
2020-04-08 17:43:00,East Parton,SchockDog80,"['saw', 'tree', 'fall', 'power', 'line', 'like', 'tat', 'light', 'house', 'blink']"
2020-04-08 17:43:00,Weston,FamousBLight2000,"['pharmacy', 'university', 'power']"
2020-04-08 17:43:00,Northwest,Darcel23,"['everyone', 'ignore', 'build', 'inspection', 'tag', 'go', 'inside', 'build', 'get', 'stuff', 'dangerous', 'put', 'tag', 'restrict', 'entry', 'nobody', 'follow', 'cop', 'followswaste']"
2020-04-08 17:43:00,Southton,CuriousLightRosa_Shaw,"['actually', 'wokrant', 'die', 'go', 'head', 'back', 'wokrork']"
2020-04-08 17:43:00,Safe Town,DarkCLight,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:44:00,Northwest,Teresa97A,"['something', 'fact', 'know', 'something', 'filter', 'design', 'nuclear', 'energy', 'reduce', 'fossil', 'fuel', 'sales', 'opposition']"
2020-04-08 17:44:00,Scenic Vista,BusyJBanana91,"['scar', 'live', 'bind', 'approach', 'anyone', 'anyone', 'users', 'download', 'anyone', 'app', 'information']"
2020-04-08 17:44:00,West Parton,Carol_MorrisWhale2010,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:45:00,Northwest,LazyBreadIrene,"['report', 'sewer', 'breakout', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'take', 'cover']"
2020-04-08 17:45:00,Terrapin Springs,AmandaBear95,"['power', 'sewers', 'city', 'even']"
2020-04-08 17:45:00,Palace Hills,LazyMoorePlate2005,"['help', 'anything', 'anything', 'something', 'something', 'someone', 'landslide']"
2020-04-08 17:45:00,Weston,LGuapoBatey,"['pharmacy', 'university', 'power']"
2020-04-08 17:46:00,Downtown,Opportunities2,"['intrigue', 'opportunities', 'quake']"
2020-04-08 17:46:00,Pepper Mill,BusyCarLavalette,"['power', 'sewers', 'city', 'even']"
2020-04-08 17:46:00,Downtown,Richard_FergusonMouse1984,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:47:00,Cheddarford,RickyGuapoT,"['someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair', 'something', 'william74buckner']"
2020-04-08 17:47:00,West Parton,TallRCar,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:47:00,Easton,JordanWantsBac0n,"['two', 'days', 'leave', 'vibrate', 'life']"
2020-04-08 17:48:00,Safe Town,SmartAlejandroPlate,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:48:00,Cheddarford,BarbaraOctopus85,"['deeds', 'anyone', 'anything', 'tree', 'house', 'someone', 'structural', 'integrity', 'something', 'failure', 'inspections', 'damage', 'defect', 'test', 'repair']"
2020-04-08 17:48:00,Scenic Vista,RunsRichterLion,"['grocery', 'store', 'pizza', 'hut', 'power']"
2020-04-08 17:48:00,Downtown,Keith_Chavez99,"['pastor', 'scene', 'sea', 'call', 'gull', 'nuclear', 'reactor']"
2020-04-08 17:49:00,Terrapin Springs,Syndicated5,"['interest', 'deal', 'quake', 'chance', 'make', 'monday', 'even', 'better']"
2020-04-08 17:49:00,Pepper Mill,WileyHouseBeverly_Snow,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:49:00,West Parton,DCuriousClarke,"['grocery', 'store', 'pizza', 'hut', 'power']"
2020-04-08 17:50:00,Weston,Wilkins1976,"['minister', 'challenge', 'utilities', 'nuclear', 'energy', 'concern', 'nuclear', 'power', 'hydrofracking']"
2020-04-08 17:50:00,Palace Hills,Helen_SmallsBear1990,"['grandpa', 'hear', 'papa', 'city', 'evacuate']"
2020-04-08 17:50:00,Oak Willow,Reba_ToliverDog1999,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:50:00,West Parton,TallBowlLeland,"['emergency', 'evacuation', 'happen', 'build', 'collapse', 'everyone', 'ok']"
2020-04-08 17:51:00,Cheddarford,CuriousBananaGibson,"['everyone', 'ignore', 'build', 'inspection', 'tag', 'go', 'inside', 'build', 'get', 'stuff', 'dangerous', 'put', 'tag', 'restrict', 'entry', 'nobody', 'follow', 'cop', 'followswaste']"
2020-04-08 17:51:00,Downtown,FearsKenneth_RiveraCat,"['come', 'join', 'us', 'georgiafuriousballard', 'park', 'easton', 'apocalypse', 'party', 'everyone']"
2020-04-08 17:51:00,Downtown,BessOctopus2011,"['emergency', 'evacuation', 'happen', 'scene', 'collapse', 'sewer', 'line']"
2020-04-08 17:52:00,East Parton,BusyJudithIcecream,"['scar', 'live']"
2020-04-08 17:52:00,East Parton,WatchesBeatrice_JonesOctopus,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:52:00,Palace Hills,White1991,"['treat', 'bust', 'leg', 'stuff', 'everywhere', 'everywhere', 'need', 'new', 'hospital']"
2020-04-08 17:53:00,Palace Hills,Jonathan_BrownFish89,"['report', 'sewer', 'breakout', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'take', 'cover']"
2020-04-08 17:54:00,Cheddarford,Syndicated5,"['time', 'change', 'fortnight', 'eleven', 'days', 'leave', 'take', 'advantage', 'interest', 'shake', 'event']"
2020-04-08 17:54:00,Southwest,Carlos_Gordon83,"['skeptical', 'know', 'shirt', 'nuclear', 'power', 'someone', 'coal', 'greatpower']"
2020-04-08 17:54:00,Palace Hills,BillingsDog21,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:54:00,Downtown,Myron_SimmonsOctopus85,"['people', 'jade', 'bridge', 'close', 'hatejade']"
2020-04-08 17:56:00,Southton,FearsConleyMouse,"['apparently', 'part', 'apocalypse', 'call']"
2020-04-08 17:56:00,Palace Hills,HoldsKareem_SanchezBear,"['report', 'sewer', 'breakout', 'neighborhoods', 'old', 'town', 'safe', 'town', 'scenic', 'vista', 'broadview', 'take', 'cover']"
2020-04-08 17:56:00,Easton,Mcnurlen2009,"['department', 'public', 'health', 'st', 'himark', 'water', 'sewer', 'forget', 'boil', 'water', 'least', 'two', 'minutes']"
2020-04-08 17:56:00,Chapparal,AnnetteBusyLema,"['grocery', 'store', 'pizza', 'hut', 'power']"
2020-04-08 17:57:00,Broadview,FleetVBowl,"['treat', 'contusions', 'stretchers', 'parkign', 'lot', 'everywhere', 'need', 'hospital', 'doctor']"
2020-04-08 17:57:00,Southton,BusyPlateSailor,"['damage', 'school', 'bus', 'crash', 'anything', 'himark', 'seismic', 'intensity', 'zero', 'something']"
2020-04-08 17:57:00,East Parton,GuapoKrellIcecream1988,"['grandpa', 'hear', 'manager', 'city', 'evacuate', 'hateevacuatingcan']"
2020-04-08 17:57:00,Terrapin Springs,GuapoWilliamsCandy84,"['keep', 'see', 'power', 'truck', 'drive', 'nothing', 'seem', 'chaning', 'test', 'drive']"
2020-04-08 17:57:00,Northwest,WileyKohnCandy,"['help', 'anything', 'anything', 'anything', 'anything', 'anything', 'anything', 'anything', 'anything', 'something', 'someone', 'anyone', 'himark']"
2020-04-08 17:58:00,Cheddarford,FleetLewisBowl55,"['seventy-four', 'percent', 'favor', 'gradual', 'reduction', 'nuclear', 'power', 'plant', 'oil', 'drill', 'get', 'patriot', 'charge', 'verbal', 'diarrhea', 'go', 'far', 'enough']"
