"location","keyword","frequency","time"
"east parton","road","0","08/04 @ 01h"
"east parton","road","0","08/04 @ 02h"
"east parton","road","0","08/04 @ 03h"
"east parton","road","0","08/04 @ 04h"
"east parton","road","0","08/04 @ 05h"
"east parton","road","0","08/04 @ 06h"
"east parton","road","0","08/04 @ 07h"
"east parton","road","0","08/04 @ 08h"
"east parton","road","3","08/04 @ 09h"
"east parton","road","0","08/04 @ 10h"
"east parton","road","0","08/04 @ 11h"
"east parton","road","0","08/04 @ 12h"
"east parton","road","0","08/04 @ 13h"
"east parton","road","1","08/04 @ 14h"
"east parton","road","1","08/04 @ 15h"
"east parton","road","1","08/04 @ 16h"
"east parton","road","0","08/04 @ 17h"
"east parton","road","0","08/04 @ 18h"
"east parton","road","1","08/04 @ 19h"
"east parton","road","0","08/04 @ 20h"
"east parton","road","1","08/04 @ 21h"
"east parton","road","0","08/04 @ 22h"
"east parton","road","1","08/04 @ 23h"
"east parton","road","1","09/04 @ 00h"
"east parton","road","0","09/04 @ 01h"
"east parton","road","1","09/04 @ 02h"
"east parton","road","0","09/04 @ 03h"
"east parton","road","0","09/04 @ 04h"
"east parton","road","1","09/04 @ 05h"
"east parton","road","0","09/04 @ 06h"
"east parton","road","1","09/04 @ 07h"
"east parton","road","0","09/04 @ 08h"
"east parton","road","0","09/04 @ 09h"
"east parton","road","1","09/04 @ 10h"
"east parton","road","0","09/04 @ 11h"
"east parton","road","0","09/04 @ 12h"
"east parton","road","1","09/04 @ 13h"
"east parton","road","1","09/04 @ 14h"
"east parton","road","0","09/04 @ 15h"
"east parton","road","1","09/04 @ 16h"
"east parton","road","0","09/04 @ 17h"
"east parton","road","1","09/04 @ 18h"
"east parton","road","1","09/04 @ 19h"
"east parton","road","0","09/04 @ 20h"
"east parton","road","0","09/04 @ 21h"
"east parton","road","0","09/04 @ 22h"
"east parton","road","0","09/04 @ 23h"
"east parton","road","0","10/04 @ 00h"
"east parton","road","0","10/04 @ 01h"
"east parton","road","0","10/04 @ 02h"
"east parton","road","0","10/04 @ 03h"
"east parton","road","0","10/04 @ 04h"
"east parton","road","0","10/04 @ 05h"
"east parton","road","0","10/04 @ 06h"
"east parton","road","0","10/04 @ 07h"
"east parton","road","1","10/04 @ 08h"
"east parton","road","0","10/04 @ 09h"
"east parton","road","1","10/04 @ 10h"
"east parton","road","0","10/04 @ 11h"
"east parton","road","0","10/04 @ 12h"
"east parton","medical","0","06/04 @ 00h"
"east parton","medical","0","06/04 @ 01h"
"east parton","medical","0","06/04 @ 02h"
"east parton","medical","0","06/04 @ 03h"
"east parton","medical","0","06/04 @ 04h"
"east parton","medical","0","06/04 @ 05h"
"east parton","medical","0","06/04 @ 06h"
"east parton","medical","0","06/04 @ 07h"
"east parton","medical","0","06/04 @ 08h"
"east parton","medical","0","06/04 @ 09h"
"east parton","medical","0","06/04 @ 10h"
"east parton","medical","0","06/04 @ 11h"
"east parton","medical","0","06/04 @ 12h"
"east parton","medical","0","06/04 @ 13h"
"east parton","medical","0","06/04 @ 14h"
"east parton","medical","0","06/04 @ 15h"
"east parton","medical","0","06/04 @ 16h"
"east parton","medical","0","06/04 @ 17h"
"east parton","medical","0","06/04 @ 18h"
"east parton","medical","0","06/04 @ 19h"
"east parton","medical","0","06/04 @ 20h"
"east parton","medical","0","06/04 @ 21h"
"east parton","medical","0","06/04 @ 22h"
"east parton","medical","0","06/04 @ 23h"
"east parton","medical","0","07/04 @ 00h"
"east parton","medical","0","07/04 @ 01h"
"east parton","medical","0","07/04 @ 02h"
"east parton","medical","0","07/04 @ 03h"
"east parton","medical","0","07/04 @ 04h"
"east parton","medical","0","07/04 @ 05h"
"east parton","medical","0","07/04 @ 06h"
"east parton","medical","0","07/04 @ 07h"
"east parton","medical","0","07/04 @ 08h"
"east parton","medical","0","07/04 @ 09h"
"east parton","medical","0","07/04 @ 10h"
"east parton","medical","0","07/04 @ 11h"
"east parton","medical","0","07/04 @ 12h"
"east parton","medical","0","07/04 @ 13h"
"east parton","medical","0","07/04 @ 14h"
"east parton","medical","0","07/04 @ 15h"
"east parton","medical","0","07/04 @ 16h"
"east parton","medical","0","07/04 @ 17h"
"east parton","medical","0","07/04 @ 18h"
"east parton","medical","0","07/04 @ 19h"
"east parton","medical","0","07/04 @ 20h"
"east parton","medical","0","07/04 @ 21h"
"east parton","medical","0","07/04 @ 22h"
"east parton","medical","0","07/04 @ 23h"
"east parton","medical","0","08/04 @ 00h"
"east parton","medical","0","08/04 @ 01h"
"east parton","medical","0","08/04 @ 02h"
"east parton","medical","0","08/04 @ 03h"
"east parton","medical","0","08/04 @ 04h"
"east parton","medical","0","08/04 @ 05h"
"east parton","medical","0","08/04 @ 06h"
"east parton","medical","0","08/04 @ 07h"
"east parton","medical","0","08/04 @ 08h"
"east parton","medical","0","08/04 @ 09h"
"east parton","medical","0","08/04 @ 10h"
"east parton","medical","0","08/04 @ 11h"
"east parton","medical","0","08/04 @ 12h"
"east parton","medical","0","08/04 @ 13h"
"east parton","medical","0","08/04 @ 14h"
"east parton","medical","0","08/04 @ 15h"
"east parton","medical","0","08/04 @ 16h"
"east parton","medical","0","08/04 @ 17h"
"east parton","medical","1","08/04 @ 18h"
"east parton","medical","1","08/04 @ 19h"
"east parton","medical","0","08/04 @ 20h"
"east parton","medical","0","08/04 @ 21h"
"east parton","medical","0","08/04 @ 22h"
"east parton","medical","0","08/04 @ 23h"
"east parton","medical","0","09/04 @ 00h"
"east parton","medical","0","09/04 @ 01h"
"east parton","medical","0","09/04 @ 02h"
"east parton","medical","0","09/04 @ 03h"
"east parton","medical","0","09/04 @ 04h"
"east parton","medical","0","09/04 @ 05h"
"east parton","medical","0","09/04 @ 06h"
"east parton","medical","0","09/04 @ 07h"
"east parton","medical","0","09/04 @ 08h"
"east parton","medical","0","09/04 @ 09h"
"east parton","medical","1","09/04 @ 10h"
"east parton","medical","0","09/04 @ 11h"
"east parton","medical","0","09/04 @ 12h"
"east parton","medical","1","09/04 @ 13h"
"east parton","medical","0","09/04 @ 14h"
"east parton","medical","0","09/04 @ 15h"
"east parton","medical","0","09/04 @ 16h"
"east parton","medical","0","09/04 @ 17h"
"east parton","medical","0","09/04 @ 18h"
"east parton","medical","0","09/04 @ 19h"
"east parton","medical","0","09/04 @ 20h"
"east parton","medical","0","09/04 @ 21h"
"east parton","medical","0","09/04 @ 22h"
"east parton","medical","0","09/04 @ 23h"
"east parton","medical","0","10/04 @ 00h"
"east parton","medical","0","10/04 @ 01h"
"east parton","medical","0","10/04 @ 02h"
"east parton","medical","0","10/04 @ 03h"
"east parton","medical","0","10/04 @ 04h"
"east parton","medical","0","10/04 @ 05h"
"east parton","medical","0","10/04 @ 06h"
"east parton","medical","0","10/04 @ 07h"
"east parton","medical","0","10/04 @ 08h"
"east parton","medical","1","10/04 @ 09h"
"east parton","medical","2","10/04 @ 10h"
"east parton","medical","0","10/04 @ 11h"
"east parton","medical","0","10/04 @ 12h"
"east parton","building","0","06/04 @ 00h"
"east parton","building","0","06/04 @ 01h"
"east parton","building","0","06/04 @ 02h"
"east parton","building","0","06/04 @ 03h"
"east parton","building","0","06/04 @ 04h"
"east parton","building","0","06/04 @ 05h"
"east parton","building","0","06/04 @ 06h"
"east parton","building","0","06/04 @ 07h"
"east parton","building","0","06/04 @ 08h"
"east parton","building","0","06/04 @ 09h"
"east parton","building","0","06/04 @ 10h"
"east parton","building","0","06/04 @ 11h"
"east parton","building","0","06/04 @ 12h"
"east parton","building","0","06/04 @ 13h"
"east parton","building","0","06/04 @ 14h"
"east parton","building","0","06/04 @ 15h"
"east parton","building","0","06/04 @ 16h"
"east parton","building","0","06/04 @ 17h"
"east parton","building","0","06/04 @ 18h"
"east parton","building","3","06/04 @ 19h"
"east parton","building","1","06/04 @ 20h"
"east parton","building","0","06/04 @ 21h"
"east parton","building","0","06/04 @ 22h"
"east parton","building","0","06/04 @ 23h"
"east parton","building","0","07/04 @ 00h"
"east parton","building","0","07/04 @ 01h"
"east parton","building","0","07/04 @ 02h"
"east parton","building","0","07/04 @ 03h"
"east parton","building","0","07/04 @ 04h"
"east parton","building","0","07/04 @ 05h"
"east parton","building","0","07/04 @ 06h"
"east parton","building","0","07/04 @ 07h"
"east parton","building","0","07/04 @ 08h"
"east parton","building","0","07/04 @ 09h"
"east parton","building","0","07/04 @ 10h"
"east parton","building","0","07/04 @ 11h"
"east parton","building","0","07/04 @ 12h"
"east parton","building","0","07/04 @ 13h"
"east parton","building","0","07/04 @ 14h"
"east parton","building","0","07/04 @ 15h"
"east parton","building","0","07/04 @ 16h"
"east parton","building","0","07/04 @ 17h"
"east parton","building","0","07/04 @ 18h"
"east parton","building","0","07/04 @ 19h"
"east parton","building","0","07/04 @ 20h"
"east parton","building","1","07/04 @ 21h"
"east parton","building","0","07/04 @ 22h"
"east parton","building","0","07/04 @ 23h"
"east parton","building","0","08/04 @ 00h"
"east parton","building","0","08/04 @ 01h"
"east parton","building","0","08/04 @ 02h"
"east parton","building","0","08/04 @ 03h"
"east parton","building","0","08/04 @ 04h"
"east parton","building","0","08/04 @ 05h"
"east parton","building","0","08/04 @ 06h"
"east parton","building","0","08/04 @ 07h"
"east parton","building","1","08/04 @ 08h"
"east parton","building","0","08/04 @ 09h"
"east parton","building","0","08/04 @ 10h"
"east parton","building","0","08/04 @ 11h"
"east parton","building","0","08/04 @ 12h"
"east parton","building","2","08/04 @ 13h"
"east parton","building","1","08/04 @ 14h"
"east parton","building","4","08/04 @ 15h"
"east parton","building","0","08/04 @ 16h"
"east parton","building","0","08/04 @ 17h"
"east parton","building","1","08/04 @ 18h"
"east parton","building","2","08/04 @ 19h"
"east parton","building","0","08/04 @ 20h"
"east parton","building","0","08/04 @ 21h"
"east parton","building","0","08/04 @ 22h"
"east parton","building","0","08/04 @ 23h"
"east parton","building","2","09/04 @ 00h"
"east parton","building","1","09/04 @ 01h"
"east parton","building","7","09/04 @ 02h"
"east parton","building","0","09/04 @ 03h"
"east parton","building","0","09/04 @ 04h"
"east parton","building","0","09/04 @ 05h"
"east parton","building","0","09/04 @ 06h"
"east parton","building","0","09/04 @ 07h"
"east parton","building","0","09/04 @ 08h"
"east parton","building","1","09/04 @ 09h"
"east parton","building","1","09/04 @ 10h"
"east parton","building","1","09/04 @ 11h"
"east parton","building","0","09/04 @ 12h"
"east parton","building","0","09/04 @ 13h"
"east parton","building","0","09/04 @ 14h"
"east parton","building","0","09/04 @ 15h"
"east parton","building","2","09/04 @ 16h"
"east parton","building","2","09/04 @ 17h"
"east parton","building","1","09/04 @ 18h"
"east parton","building","0","09/04 @ 19h"
"east parton","building","0","09/04 @ 20h"
"east parton","building","0","09/04 @ 21h"
"east parton","building","0","09/04 @ 22h"
"east parton","building","1","09/04 @ 23h"
"east parton","building","0","10/04 @ 00h"
"east parton","building","0","10/04 @ 01h"
"east parton","building","0","10/04 @ 02h"
"east parton","building","0","10/04 @ 03h"
"east parton","building","0","10/04 @ 04h"
"east parton","building","0","10/04 @ 05h"
"east parton","building","0","10/04 @ 06h"
"east parton","building","0","10/04 @ 07h"
"east parton","building","0","10/04 @ 08h"
"east parton","building","0","10/04 @ 09h"
"east parton","building","0","10/04 @ 10h"
"east parton","building","0","10/04 @ 11h"
"east parton","building","0","10/04 @ 12h"
"east parton","sewer","0","06/04 @ 00h"
"east parton","sewer","0","06/04 @ 01h"
"east parton","sewer","0","06/04 @ 02h"
"east parton","sewer","0","06/04 @ 03h"
"east parton","sewer","0","06/04 @ 04h"
"east parton","sewer","0","06/04 @ 05h"
"east parton","sewer","0","06/04 @ 06h"
"east parton","sewer","0","06/04 @ 07h"
"east parton","sewer","0","06/04 @ 08h"
"east parton","sewer","0","06/04 @ 09h"
"east parton","sewer","2","06/04 @ 10h"
"east parton","sewer","1","06/04 @ 11h"
"east parton","sewer","0","06/04 @ 12h"
"east parton","sewer","0","06/04 @ 13h"
"east parton","sewer","0","06/04 @ 14h"
"east parton","sewer","0","06/04 @ 15h"
"east parton","sewer","0","06/04 @ 16h"
"east parton","sewer","0","06/04 @ 17h"
"east parton","sewer","0","06/04 @ 18h"
"east parton","sewer","0","06/04 @ 19h"
"east parton","sewer","0","06/04 @ 20h"
"east parton","sewer","0","06/04 @ 21h"
"east parton","sewer","0","06/04 @ 22h"
"east parton","sewer","0","06/04 @ 23h"
"east parton","sewer","0","07/04 @ 00h"
"east parton","sewer","0","07/04 @ 01h"
"east parton","sewer","0","07/04 @ 02h"
"east parton","sewer","0","07/04 @ 03h"
"east parton","sewer","0","07/04 @ 04h"
"east parton","sewer","0","07/04 @ 05h"
"east parton","sewer","0","07/04 @ 06h"
"east parton","sewer","0","07/04 @ 07h"
"east parton","sewer","0","07/04 @ 08h"
"east parton","sewer","0","07/04 @ 09h"
"east parton","sewer","0","07/04 @ 10h"
"east parton","sewer","0","07/04 @ 11h"
"east parton","sewer","0","07/04 @ 12h"
"east parton","sewer","0","07/04 @ 13h"
"east parton","sewer","0","07/04 @ 14h"
"east parton","sewer","0","07/04 @ 15h"
"east parton","sewer","0","07/04 @ 16h"
"east parton","sewer","0","07/04 @ 17h"
"east parton","sewer","0","07/04 @ 18h"
"east parton","sewer","0","07/04 @ 19h"
"east parton","sewer","0","07/04 @ 20h"
"east parton","sewer","0","07/04 @ 21h"
"east parton","sewer","0","07/04 @ 22h"
"east parton","sewer","0","07/04 @ 23h"
"east parton","sewer","0","08/04 @ 00h"
"east parton","sewer","0","08/04 @ 01h"
"east parton","sewer","0","08/04 @ 02h"
"east parton","sewer","0","08/04 @ 03h"
"east parton","sewer","0","08/04 @ 04h"
"east parton","sewer","0","08/04 @ 05h"
"east parton","sewer","0","08/04 @ 06h"
"east parton","sewer","0","08/04 @ 07h"
"east parton","sewer","0","08/04 @ 08h"
"east parton","sewer","1","08/04 @ 09h"
"east parton","sewer","0","08/04 @ 10h"
"east parton","sewer","0","08/04 @ 11h"
"east parton","sewer","1","08/04 @ 12h"
"east parton","sewer","7","08/04 @ 13h"
"east parton","sewer","6","08/04 @ 14h"
"east parton","sewer","4","08/04 @ 15h"
"east parton","sewer","0","08/04 @ 16h"
"east parton","sewer","6","08/04 @ 17h"
"east parton","sewer","1","08/04 @ 18h"
"east parton","sewer","5","08/04 @ 19h"
"east parton","sewer","0","08/04 @ 20h"
"east parton","sewer","1","08/04 @ 21h"
"east parton","sewer","0","08/04 @ 22h"
"east parton","sewer","0","08/04 @ 23h"
"east parton","sewer","0","09/04 @ 00h"
"east parton","sewer","0","09/04 @ 01h"
"east parton","sewer","1","09/04 @ 02h"
"east parton","sewer","0","09/04 @ 03h"
"east parton","sewer","0","09/04 @ 04h"
"east parton","sewer","0","09/04 @ 05h"
"east parton","sewer","0","09/04 @ 06h"
"east parton","sewer","0","09/04 @ 07h"
"east parton","sewer","0","09/04 @ 08h"
"east parton","sewer","0","09/04 @ 09h"
"east parton","sewer","1","09/04 @ 10h"
"east parton","sewer","0","09/04 @ 11h"
"east parton","sewer","1","09/04 @ 12h"
"east parton","sewer","0","09/04 @ 13h"
"east parton","sewer","0","09/04 @ 14h"
"east parton","sewer","0","09/04 @ 15h"
"east parton","sewer","0","09/04 @ 16h"
"east parton","sewer","0","09/04 @ 17h"
"east parton","sewer","0","09/04 @ 18h"
"east parton","sewer","0","09/04 @ 19h"
"east parton","sewer","0","09/04 @ 20h"
"east parton","sewer","0","09/04 @ 21h"
"east parton","sewer","0","09/04 @ 22h"
"east parton","sewer","0","09/04 @ 23h"
"east parton","sewer","0","10/04 @ 00h"
"east parton","sewer","0","10/04 @ 01h"
"east parton","sewer","0","10/04 @ 02h"
"east parton","sewer","0","10/04 @ 03h"
"east parton","sewer","2","10/04 @ 04h"
"east parton","sewer","0","10/04 @ 05h"
"east parton","sewer","0","10/04 @ 06h"
"east parton","sewer","1","10/04 @ 07h"
"east parton","sewer","0","10/04 @ 08h"
"east parton","sewer","1","10/04 @ 09h"
"east parton","sewer","0","10/04 @ 10h"
"east parton","sewer","3","10/04 @ 11h"
"east parton","sewer","0","10/04 @ 12h"
"east parton","rain","0","06/04 @ 00h"
"east parton","rain","0","06/04 @ 01h"
"east parton","rain","0","06/04 @ 02h"
"east parton","rain","0","06/04 @ 03h"
"east parton","rain","0","06/04 @ 04h"
"east parton","rain","0","06/04 @ 05h"
"east parton","rain","0","06/04 @ 06h"
"east parton","rain","0","06/04 @ 07h"
"east parton","rain","0","06/04 @ 08h"
"east parton","rain","0","06/04 @ 09h"
"east parton","rain","0","06/04 @ 10h"
"east parton","rain","0","06/04 @ 11h"
"east parton","rain","0","06/04 @ 12h"
"east parton","rain","0","06/04 @ 13h"
"east parton","rain","0","06/04 @ 14h"
"east parton","rain","0","06/04 @ 15h"
"east parton","rain","0","06/04 @ 16h"
"east parton","rain","0","06/04 @ 17h"
"east parton","rain","0","06/04 @ 18h"
"east parton","rain","0","06/04 @ 19h"
"east parton","rain","0","06/04 @ 20h"
"east parton","rain","0","06/04 @ 21h"
"east parton","rain","0","06/04 @ 22h"
"east parton","rain","0","06/04 @ 23h"
"east parton","rain","0","07/04 @ 00h"
"east parton","rain","0","07/04 @ 01h"
"east parton","rain","0","07/04 @ 02h"
"east parton","rain","0","07/04 @ 03h"
"east parton","rain","0","07/04 @ 04h"
"east parton","rain","0","07/04 @ 05h"
"east parton","rain","0","07/04 @ 06h"
"east parton","rain","0","07/04 @ 07h"
"east parton","rain","0","07/04 @ 08h"
"east parton","rain","0","07/04 @ 09h"
"east parton","rain","0","07/04 @ 10h"
"east parton","rain","0","07/04 @ 11h"
"east parton","rain","0","07/04 @ 12h"
"east parton","rain","0","07/04 @ 13h"
"east parton","rain","0","07/04 @ 14h"
"east parton","rain","1","07/04 @ 15h"
"east parton","rain","0","07/04 @ 16h"
"east parton","rain","0","07/04 @ 17h"
"east parton","rain","0","07/04 @ 18h"
"east parton","rain","0","07/04 @ 19h"
"east parton","rain","0","07/04 @ 20h"
"east parton","rain","0","07/04 @ 21h"
"east parton","rain","0","07/04 @ 22h"
"east parton","rain","0","07/04 @ 23h"
"east parton","rain","0","08/04 @ 00h"
"east parton","rain","0","08/04 @ 01h"
"east parton","rain","0","08/04 @ 02h"
"east parton","rain","0","08/04 @ 03h"
"east parton","rain","0","08/04 @ 04h"
"east parton","rain","0","08/04 @ 05h"
"east parton","rain","1","08/04 @ 06h"
"east parton","rain","0","08/04 @ 07h"
"east parton","rain","0","08/04 @ 08h"
"east parton","rain","0","08/04 @ 09h"
