"time","location","account","message"
"2020-04-09 08:12:00","oak willow","newguy2","pp be go food and water but arm be down need water soon start get scar #atmswaste"
"2020-04-09 08:12:00","downtown","busyrichardcouch","re: someone something something someone structural integrity anything failure: problem inspection damage defect test repair they crew have evacuate passenger who be"
"2020-04-09 08:13:00","easton","tallgurneyplate2014","re: someone something something someone structural integrity anything failure: problem inspection damage defect test repair they crew have evacuate passenger who be"
"2020-04-09 08:13:00","broadview","busysimonbowl2004","laser breakthrough could also lead lower cost nuclear energy but concern about nuclear energy then"
"2020-04-09 08:13:00","palace hills","billingsdog21","re: people be rush the one lane open make bridge see traffic it future"
"2020-04-09 08:13:00","safe town","alwayssafepowercompany","nuclear power ha be restore many the hot spot affect this natural disaster usual be #alwayssafe and reliable you the small percentage people still have issue with power and have not be able reach your local provider be happy step help please directly"
"2020-04-09 08:13:00","northwest","busybbanana81","re: doe anyone want escape will you rot this senate pit for the rest eternity"
"2020-04-09 08:14:00","northwest","fearselizabeth_demarcofish","re: @chloejohnson hear you and be the street action hand out free water bottle and meal customer support agent will with you contact you directly about any external concern but rest assure be work efficiently and effectively #alwayssafe"
"2020-04-09 08:15:00","downtown","kevinmouse54","re: someone something something someone structural integrity anything failure: problem inspection damage defect test repair they crew have evacuate passenger who be"
"2020-04-09 08:15:00","broadview","selmalion50","how you can help the anything the anything the anything something something someone structural integrity something failure: inspection damage defect test repair"
"2020-04-09 08:15:00","scenic vista","phillipsdog31","watch for con artist who claim able repair your house manager get grip off similar situation"
"2020-04-09 08:15:00","broadview","betty2004","re: doe anyone want escape will you rot this senate pit for the rest eternity"
"2020-04-09 08:15:00","southton","fastrbowl","re: bend nail construction here for you our crew from neighbor state will help you rebuild @lovesdaviddog"
"2020-04-09 08:16:00","west parton","brinkbird82","re: doe anyone want escape will you rot this senate pit for the rest eternity"
"2020-04-09 08:16:00","terrapin springs","fleetwplate","hospital ha stretcher the park lot what will"
"2020-04-09 08:16:00","west parton","jfleetcastle","build structural integrity something failure: inspection damage defect test repair they grow % between 2013 and 2014"
"2020-04-09 08:17:00","southton","busyduffycar2","re: @chloejohnson hear you and be the street action hand out free water bottle and meal customer support agent will with you contact you directly about any external concern but rest assure be work efficiently and effectively #alwayssafe"
"2020-04-09 08:17:00","northwest","jguapoandrade","how you can help the anything the anything the anything something someone anyone remark she"
"2020-04-09 08:17:00","oak willow","attentativepicecream","how you can help the anything the anything the anything something something someone they remark"
"2020-04-09 08:18:00","scenic vista","holdsgonzaleshorse","re: someone something something someone structural integrity anything failure: problem inspection damage defect test repair they crew have evacuate passenger who be"
"2020-04-09 08:18:00","southton","raceskathleenbear","re: people be rush the one lane open make bridge see traffic it future"
"2020-04-09 08:18:00","downtown","gregorybear2015","re: bend nail construction here for you our crew from neighbor state will help you rebuild @lovesdaviddog"
"2020-04-09 08:18:00","downtown","famouscarcynthia_powe","re: it be town hour how and where should the city prioritize repair what fair"
"2020-04-09 08:18:00","old town","attentativepicecream","re: @chloejohnson hear you and be the street action hand out free water bottle and meal customer support agent will with you contact you directly about any external concern but rest assure be work efficiently and effectively #alwayssafe"
"2020-04-09 08:18:00","downtown","busyparkbowl5","re: run : remark chief police ask everyone help with the traffic congestion be too busy post officer every intervention direct traffic close street everyone need patient and work together until department transportation can get the street clear and traffic signal back online and remember clear ruble away from sidewalk front your build"
"2020-04-09 08:18:00","southton","furioushbowl","re: the biggest earthquake ever record wa magnitude which occur 1923 tenth"
"2020-04-09 08:19:00","northwest","ronda_bermudez32","re: bet you be the only one earth who know about that earthquake"
"2020-04-09 08:19:00","downtown","paulwhale45","re: @chloejohnson hear you and be the street action hand out free water bottle and meal customer support agent will with you contact you directly about any external concern but rest assure be work efficiently and effectively #alwayssafe"
"2020-04-09 08:20:00","southton","ilazybingham","re: much le the collapse build @alwayssafepowercompany be too long"
"2020-04-09 08:20:00","chapparal","lillie_west1989","how you can help the anything something something someone anyone anyone user download the anyone pp for more information"
"2020-04-09 08:20:00","chapparal","guapoplateanthony","re: it be town hour how and where should the city prioritize repair what fair"
"2020-04-09 08:20:00","cheddarford","holdsmireleswhale","re: someone something something someone structural integrity anything failure: problem inspection damage defect test repair they crew have evacuate passenger who be"
"2020-04-09 08:20:00","east parton","tallbreadannette","re: bend nail construction here for you our crew from neighbor state will help you rebuild @lovesdaviddog"
"2020-04-09 08:20:00","scenic vista","chloejohnson","@alwayssafepowercompany help"
"2020-04-09 08:21:00","southwest","jose2014","sing ll that the closest one angel &amp demon wa amaze yesterday #amp"
"2020-04-09 08:21:00","safe town","lucille1952","re: doe anyone want escape will you rot this senate pit for the rest eternity"
"2020-04-09 08:21:00","cheddarford","walter47d","re: it be town hour how and where should the city prioritize repair what fair"
"2020-04-09 08:21:00","safe town","eversole1978","anything something between case studies: something someone something something marfplace with lot people"
"2020-04-09 08:21:00","southwest","attentativelaskinlight2011","water knee great"
